centroid_lon,centroid_lat,raster_value
4.4116263603109696,50.428969969690286,
4.413422990879209,50.42896996969028,34.67940902709961
4.415219621447448,50.42896996969028,37.203189849853516
4.417016252015687,50.428969969690286,36.98486328125
4.418812882583926,50.42896996969028,36.696468353271484
4.420609513152166,50.42896996969028,38.07734680175781
4.422406143720404,50.428969969690286,38.30720901489258
4.424202774288643,50.42896996969028,38.16194152832031
4.425999404856882,50.42896996969028,38.04273986816406
4.427796035425121,50.428969969690286,37.9017448425293
4.4295926659933595,50.42896996969028,36.93914794921875
4.4313892965615995,50.42896996969028,36.01414489746094
4.433185927129839,50.42896996969028,36.23930740356445
4.434982557698078,50.42896996969028,37.97138977050781
4.436779188266316,50.42896996969028,42.19862365722656
4.438575818834556,50.42896996969028,43.564552307128906
4.440372449402795,50.42896996969028,41.345829010009766
4.442169079971033,50.428969969690286,40.22300720214844
4.443965710539272,50.42896996969028,38.15596008300781
4.445762341107511,50.42896996969028,39.86668014526367
4.4475589716757495,50.428969969690286,40.940364837646484
4.449355602243989,50.42896996969028,39.506935119628906
4.451152232812228,50.42896996969028,37.01861572265625
4.452948863380468,50.428969969690286,36.64006805419922
4.454745493948707,50.42896996969028,37.8624382019043
4.456542124516946,50.42896996969028,38.29140090942383
4.458338755085185,50.42896996969028,37.6864128112793
4.460135385653423,50.42896996969028,38.76384735107422
4.461932016221663,50.42896996969028,37.73616027832031
4.463728646789901,50.42896996969028,37.35790252685547
4.465525277358141,50.42896996969028,39.03083038330078
4.4673219079263795,50.42896996969028,38.82917022705078
4.4691185384946195,50.42896996969028,38.50141906738281
4.470915169062859,50.42896996969028,38.59104537963867
4.472711799631098,50.42896996969028,38.294437408447266
4.474508430199336,50.428969969690286,36.969764709472656
4.41162636031097,50.42782544052524,38.684043884277344
4.413422990879209,50.42782544052525,39.81113815307617
4.415219621447448,50.42782544052524,38.544334411621094
4.417016252015687,50.42782544052524,37.12371826171875
4.418812882583926,50.42782544052524,36.41405487060547
4.420609513152165,50.42782544052525,37.7556266784668
4.422406143720404,50.42782544052524,38.03163146972656
4.424202774288643,50.42782544052524,38.551597595214844
4.425999404856882,50.42782544052525,38.18031311035156
4.427796035425121,50.42782544052524,38.39607620239258
4.4295926659933595,50.42782544052524,38.612693786621094
4.4313892965615995,50.42782544052524,35.74113082885742
4.433185927129839,50.42782544052524,33.91078186035156
4.434982557698077,50.42782544052524,36.10258483886719
4.436779188266316,50.42782544052524,42.22938537597656
4.438575818834557,50.42782544052524,45.20989990234375
4.440372449402794,50.42782544052524,43.35989761352539
4.442169079971033,50.42782544052524,41.21209716796875
4.443965710539271,50.42782544052524,39.489418029785156
4.4457623411075105,50.42782544052525,42.46352005004883
4.44755897167575,50.42782544052524,44.838191986083984
4.449355602243989,50.42782544052524,42.29133987426758
4.451152232812228,50.42782544052525,37.0181884765625
4.452948863380469,50.42782544052524,36.98785400390625
4.454745493948707,50.42782544052524,38.975860595703125
4.456542124516945,50.42782544052524,38.506309509277344
4.458338755085185,50.42782544052524,38.09529113769531
4.460135385653423,50.42782544052524,38.220760345458984
4.461932016221663,50.42782544052524,36.07766342163086
4.463728646789901,50.42782544052524,37.31574630737305
4.465525277358141,50.42782544052524,39.421627044677734
4.46732190792638,50.42782544052524,38.783973693847656
4.4691185384946195,50.42782544052524,38.227596282958984
4.470915169062858,50.42782544052524,38.628265380859375
4.472711799631098,50.42782544052524,39.02057647705078
4.474508430199336,50.42782544052524,38.15278244018555
4.4116263603109696,50.42668088369569,38.75112533569336
4.413422990879209,50.42668088369569,39.475746154785156
4.415219621447448,50.42668088369569,39.38687515258789
4.417016252015687,50.42668088369569,38.15168762207031
4.418812882583925,50.42668088369569,37.7752799987793
4.420609513152165,50.42668088369569,37.314273834228516
4.422406143720404,50.42668088369569,38.05854797363281
4.424202774288644,50.42668088369569,38.494346618652344
4.425999404856882,50.42668088369569,38.475120544433594
4.427796035425121,50.42668088369569,37.1412353515625
4.4295926659933595,50.42668088369569,36.19743728637695
4.4313892965615995,50.42668088369569,34.25172805786133
4.433185927129838,50.42668088369569,34.470054626464844
4.434982557698077,50.42668088369569,34.920806884765625
4.436779188266316,50.42668088369569,36.27434158325195
4.438575818834556,50.42668088369569,39.84916305541992
4.440372449402794,50.42668088369569,42.13410949707031
4.442169079971033,50.42668088369569,40.53319549560547
4.443965710539272,50.42668088369569,39.84147262573242
4.4457623411075105,50.42668088369569,44.32207107543945
4.44755897167575,50.42668088369569,44.995418548583984
4.4493556022439895,50.42668088369569,40.13029479980469
4.451152232812229,50.42668088369569,37.395877838134766
4.452948863380468,50.42668088369569,37.254032135009766
4.454745493948706,50.42668088369569,38.687889099121094
4.456542124516945,50.42668088369569,38.624656677246094
4.458338755085185,50.42668088369569,36.896419525146484
4.460135385653423,50.42668088369569,35.426719665527344
4.461932016221662,50.42668088369569,35.70433807373047
4.463728646789902,50.42668088369569,37.204471588134766
4.465525277358142,50.42668088369569,38.304691314697266
4.4673219079263795,50.42668088369569,37.1015510559082
4.469118538494619,50.42668088369569,38.030113220214844
4.470915169062858,50.42668088369569,40.26321792602539
4.472711799631098,50.42668088369569,40.19409942626953
4.474508430199336,50.42668088369569,39.92179489135742
4.4116263603109696,50.42553629920143,38.678916931152344
4.413422990879209,50.42553629920143,37.8171501159668
4.415219621447448,50.425536299201426,36.92205810546875
4.417016252015687,50.42553629920143,35.434364318847656
4.418812882583926,50.425536299201426,35.67319869995117
4.420609513152165,50.42553629920143,35.515968322753906
4.422406143720404,50.42553629920143,33.80183029174805
4.424202774288643,50.425536299201426,34.436729431152344
4.425999404856881,50.42553629920143,37.74836349487305
4.427796035425121,50.42553629920143,36.888301849365234
4.4295926659933595,50.425536299201426,34.398277282714844
4.4313892965615995,50.425536299201426,35.26517105102539
4.433185927129839,50.425536299201426,36.810115814208984
4.434982557698077,50.425536299201426,35.74924850463867
4.436779188266317,50.425536299201426,34.69350814819336
4.438575818834556,50.425536299201426,40.21446228027344
4.440372449402794,50.425536299201426,43.34024429321289
4.442169079971033,50.42553629920143,40.16148376464844
4.443965710539272,50.425536299201426,43.641883850097656
4.4457623411075105,50.42553629920143,44.852291107177734
4.44755897167575,50.42553629920143,42.45711135864258
4.449355602243989,50.425536299201426,39.600502014160156
4.451152232812229,50.42553629920143,37.210453033447266
4.452948863380468,50.42553629920143,36.44438934326172
4.454745493948706,50.425536299201426,37.86542892456055
4.456542124516945,50.425536299201426,39.481727600097656
4.458338755085185,50.425536299201426,36.202232360839844
4.460135385653423,50.425536299201426,36.384525299072266
4.461932016221662,50.425536299201426,36.497318267822266
4.463728646789902,50.425536299201426,36.702781677246094
4.465525277358141,50.425536299201426,37.53184127807617
4.4673219079263795,50.425536299201426,38.023277282714844
4.469118538494619,50.425536299201426,40.63692092895508
4.470915169062858,50.425536299201426,42.65507125854492
4.472711799631098,50.425536299201426,40.20853042602539
4.474508430199336,50.42553629920143,40.21764373779297
4.4116263603109696,50.42439168704225,36.9310302734375
4.413422990879209,50.42439168704225,37.15875244140625
4.415219621447448,50.424391687042245,35.548011779785156
4.417016252015687,50.42439168704225,33.6364860534668
4.418812882583926,50.424391687042245,33.89710998535156
4.420609513152165,50.42439168704225,35.88169479370117
4.422406143720404,50.42439168704225,35.484352111816406
4.424202774288643,50.424391687042245,34.956695556640625
4.425999404856882,50.42439168704225,37.49970245361328
4.427796035425121,50.42439168704225,37.7411003112793
4.4295926659933595,50.424391687042245,36.797298431396484
4.4313892965616,50.424391687042245,34.80245590209961
4.433185927129839,50.424391687042245,34.68539047241211
4.434982557698077,50.424391687042245,33.57880401611328
4.436779188266316,50.424391687042245,34.18208694458008
4.438575818834556,50.424391687042245,39.682533264160156
4.440372449402794,50.424391687042245,42.624168395996094
4.442169079971033,50.42439168704225,40.959590911865234
4.443965710539273,50.424391687042245,41.55390167236328
4.4457623411075105,50.42439168704225,41.85725021362305
4.44755897167575,50.42439168704225,41.04290771484375
4.449355602243989,50.424391687042245,39.020294189453125
4.451152232812229,50.42439168704225,35.89451217651367
4.452948863380469,50.42439168704225,35.475807189941406
4.454745493948706,50.424391687042245,37.54669952392578
4.456542124516946,50.424391687042245,39.547096252441406
4.458338755085185,50.424391687042245,38.118980407714844
4.460135385653423,50.424391687042245,37.57817459106445
4.461932016221662,50.424391687042245,37.58918762207031
4.463728646789901,50.424391687042245,37.8094596862793
4.465525277358141,50.424391687042245,38.46154022216797
4.4673219079263795,50.424391687042245,39.632781982421875
4.4691185384946195,50.424391687042245,40.8632698059082
4.470915169062859,50.424391687042245,40.05927658081055
4.472711799631097,50.424391687042245,37.54285430908203
4.474508430199336,50.42439168704225,38.50445556640625
4.411626360310969,50.42324704721794,37.419803619384766
4.413422990879209,50.42324704721794,37.07073974609375
4.415219621447449,50.423247047217934,35.16690444946289
4.417016252015687,50.42324704721794,36.27434158325195
4.418812882583925,50.423247047217934,36.675533294677734
4.420609513152165,50.42324704721794,37.0916748046875
4.422406143720404,50.42324704721794,36.12608337402344
4.424202774288643,50.423247047217934,36.18974685668945
4.425999404856881,50.42324704721794,37.92011642456055
4.427796035425121,50.42324704721794,37.88422775268555
4.4295926659933595,50.423247047217934,36.96820068359375
4.4313892965616,50.423247047217934,38.18501281738281
4.433185927129839,50.423247047217934,39.35055923461914
4.434982557698077,50.423247047217934,38.23286819458008
4.436779188266316,50.423247047217934,31.021272659301758
4.438575818834555,50.423247047217934,38.27858352661133
4.440372449402794,50.423247047217934,40.961299896240234
4.442169079971033,50.42324704721794,41.360782623291016
4.443965710539272,50.423247047217934,38.978851318359375
4.445762341107511,50.42324704721794,40.01066589355469
4.44755897167575,50.42324704721794,39.43472671508789
4.4493556022439895,50.423247047217934,38.24654006958008
4.451152232812229,50.42324704721794,36.2559700012207
4.452948863380467,50.42324704721794,36.41234588623047
4.454745493948706,50.423247047217934,37.89106369018555
4.456542124516945,50.423247047217934,39.29074478149414
4.458338755085185,50.423247047217934,38.35748291015625
4.460135385653423,50.423247047217934,38.249244689941406
4.461932016221661,50.423247047217934,39.044219970703125
4.463728646789902,50.423247047217934,38.86989974975586
4.465525277358141,50.423247047217934,39.28390884399414
4.4673219079263795,50.423247047217934,39.30997085571289
4.469118538494619,50.423247047217934,39.71177673339844
4.470915169062858,50.423247047217934,38.6567497253418
4.4727117996310986,50.423247047217934,38.332035064697266
4.474508430199336,50.42324704721794,39.84052276611328
4.4116263603109696,50.42210237972828,36.0089225769043
4.413422990879209,50.42210237972828,36.05986022949219
4.415219621447448,50.42210237972829,36.2944221496582
4.417016252015687,50.42210237972828,38.38582229614258
4.418812882583925,50.42210237972829,38.36061477661133
4.420609513152164,50.42210237972828,37.0421142578125
4.422406143720405,50.42210237972828,34.86697006225586
4.424202774288643,50.42210237972829,36.32048416137695
4.425999404856882,50.42210237972828,36.899410247802734
4.427796035425121,50.42210237972828,36.1833381652832
4.42959266599336,50.42210237972829,38.19441604614258
4.4313892965615995,50.42210237972829,38.480674743652344
4.433185927129838,50.42210237972829,38.70113754272461
4.434982557698077,50.42210237972829,38.505027770996094
4.436779188266317,50.42210237972829,38.25679397583008
4.438575818834555,50.42210237972829,35.4377326965332
4.440372449402794,50.42210237972829,39.90385055541992
4.442169079971033,50.42210237972828,37.193790435791016
4.443965710539273,50.42210237972829,37.126708984375
4.445762341107511,50.42210237972828,38.12306213378906
4.44755897167575,50.42210237972828,39.129241943359375
4.449355602243989,50.42210237972829,38.19997024536133
4.451152232812229,50.42210237972828,37.8171501159668
4.452948863380468,50.42210237972828,38.43581008911133
4.454745493948706,50.42210237972829,38.695579528808594
4.456542124516945,50.42210237972829,39.612037658691406
4.458338755085185,50.42210237972829,39.411373138427734
4.460135385653424,50.42210237972829,39.91837692260742
4.461932016221662,50.42210237972829,40.760921478271484
4.463728646789902,50.42210237972829,39.41379165649414
4.465525277358141,50.42210237972829,39.715431213378906
4.46732190792638,50.42210237972829,40.40800857543945
4.469118538494619,50.42210237972829,39.84469985961914
4.470915169062858,50.42210237972829,39.39200210571289
4.472711799631098,50.42210237972829,40.102569580078125
4.474508430199336,50.42210237972828,41.19633865356445
4.4116263603109696,50.420957684573075,34.10774230957031
4.413422990879209,50.42095768457309,33.81806564331055
4.415219621447449,50.42095768457308,35.502296447753906
4.417016252015688,50.420957684573075,37.222843170166016
4.418812882583925,50.42095768457308,37.339054107666016
4.420609513152165,50.42095768457309,35.69327926635742
4.422406143720404,50.420957684573075,31.912614822387695
4.424202774288643,50.42095768457308,37.43091583251953
4.425999404856881,50.42095768457309,37.0677490234375
4.427796035425121,50.420957684573075,34.15901565551758
4.42959266599336,50.42095768457308,37.54499053955078
4.4313892965615995,50.42095768457308,38.957061767578125
4.433185927129839,50.42095768457308,37.01762008666992
4.434982557698077,50.42095768457308,37.23637008666992
4.436779188266317,50.42095768457308,39.552650451660156
4.438575818834557,50.42095768457308,40.54814910888672
4.440372449402794,50.42095768457308,40.70922088623047
4.442169079971032,50.420957684573075,35.367095947265625
4.443965710539272,50.42095768457308,37.58985137939453
4.445762341107511,50.42095768457309,38.23414993286133
4.44755897167575,50.420957684573075,38.87160873413086
4.449355602243989,50.42095768457308,38.554161071777344
4.451152232812229,50.42095768457309,39.132659912109375
4.452948863380468,50.420957684573075,39.633399963378906
4.454745493948706,50.42095768457308,39.41336441040039
4.456542124516946,50.42095768457308,38.92416000366211
4.458338755085185,50.42095768457308,40.875423431396484
4.460135385653423,50.42095768457308,40.6281852722168
4.461932016221663,50.42095768457308,42.705039978027344
4.463728646789901,50.42095768457308,40.50041961669922
4.465525277358141,50.42095768457308,40.66985321044922
4.4673219079263795,50.42095768457308,40.891231536865234
4.4691185384946195,50.42095768457308,40.63274383544922
4.470915169062858,50.42095768457308,40.837825775146484
4.472711799631098,50.42095768457308,40.78427505493164
4.474508430199337,50.420957684573075,40.58906936645508
4.4116263603109696,50.419812961752115,33.85898971557617
4.413422990879209,50.4198129617521,33.78644943237305
4.415219621447447,50.41981296175211,32.855228424072266
4.417016252015687,50.419812961752115,35.86887741088867
4.418812882583925,50.41981296175211,36.34013748168945
4.420609513152165,50.4198129617521,34.85842514038086
4.422406143720404,50.419812961752115,33.31438446044922
4.424202774288643,50.41981296175211,38.510581970214844
4.425999404856882,50.4198129617521,38.461448669433594
4.427796035425121,50.419812961752115,36.14103698730469
4.4295926659933595,50.41981296175211,37.8838005065918
4.4313892965615995,50.41981296175211,37.07002639770508
4.433185927129838,50.41981296175211,37.39625930786133
4.434982557698077,50.41981296175211,39.82737350463867
4.436779188266316,50.41981296175211,40.3836555480957
4.438575818834556,50.41981296175211,39.023616790771484
4.440372449402794,50.41981296175211,39.606910705566406
4.442169079971033,50.419812961752115,34.72488784790039
4.443965710539272,50.41981296175211,34.535377502441406
4.445762341107511,50.4198129617521,35.021873474121094
4.44755897167575,50.419812961752115,37.43860626220703
4.449355602243989,50.41981296175211,37.369815826416016
4.451152232812229,50.4198129617521,38.501182556152344
4.452948863380468,50.419812961752115,38.86477279663086
4.454745493948707,50.41981296175211,40.26018142700195
4.456542124516945,50.41981296175211,41.89936447143555
4.458338755085185,50.41981296175211,42.48958206176758
4.460135385653423,50.41981296175211,44.04637145996094
4.461932016221663,50.41981296175211,42.41695022583008
4.463728646789901,50.41981296175211,40.870540618896484
4.465525277358141,50.41981296175211,40.928157806396484
4.4673219079263795,50.41981296175211,42.99166488647461
4.4691185384946195,50.41981296175211,41.00226974487305
4.470915169062858,50.41981296175211,40.12687683105469
4.472711799631098,50.41981296175211,37.43043899536133
4.474508430199336,50.419812961752115,35.904483795166016
4.411626360310969,50.41866821126515,35.029850006103516
4.413422990879209,50.41866821126515,34.22609329223633
4.415219621447449,50.41866821126515,34.23207473754883
4.417016252015687,50.41866821126515,33.36347198486328
4.418812882583925,50.41866821126515,34.549949645996094
4.420609513152165,50.41866821126515,35.083587646484375
4.422406143720404,50.41866821126515,33.18183898925781
4.424202774288643,50.41866821126515,33.784549713134766
4.425999404856882,50.41866821126515,38.458885192871094
4.427796035425121,50.41866821126515,36.890438079833984
4.4295926659933595,50.41866821126515,36.11241149902344
4.4313892965615995,50.41866821126515,35.985755920410156
4.433185927129839,50.41866821126515,37.05104064941406
4.434982557698077,50.41866821126515,36.25577926635742
4.436779188266316,50.41866821126515,37.242069244384766
4.438575818834555,50.41866821126515,37.78325653076172
4.440372449402795,50.41866821126515,35.574832916259766
4.442169079971032,50.41866821126515,34.98997116088867
4.443965710539271,50.41866821126515,37.98420715332031
4.445762341107511,50.41866821126515,38.79769515991211
4.44755897167575,50.41866821126515,39.080108642578125
4.4493556022439895,50.41866821126515,38.94637680053711
4.451152232812229,50.41866821126515,39.29971694946289
4.452948863380467,50.41866821126515,40.14012145996094
4.454745493948706,50.41866821126515,43.088836669921875
4.456542124516945,50.41866821126515,42.23481750488281
4.458338755085185,50.41866821126515,44.5283088684082
4.460135385653424,50.41866821126515,44.76415252685547
4.461932016221663,50.41866821126515,41.11956787109375
4.463728646789901,50.41866821126515,40.24113845825195
4.465525277358141,50.41866821126515,39.087310791015625
4.46732190792638,50.41866821126515,38.83633041381836
4.469118538494619,50.41866821126515,38.81587600708008
4.470915169062858,50.41866821126515,37.53677749633789
4.472711799631098,50.41866821126515,34.26573181152344
4.474508430199336,50.41866821126515,34.91211700439453
4.4116263603109696,50.417523433112,34.77311706542969
4.413422990879209,50.417523433111995,34.900299072265625
4.415219621447448,50.41752343311201,33.7356071472168
4.417016252015687,50.417523433112,33.94667053222656
4.418812882583925,50.41752343311201,34.4229621887207
4.420609513152166,50.417523433111995,34.52778244018555
4.422406143720404,50.417523433112,33.48452377319336
4.424202774288643,50.41752343311201,34.579811096191406
4.425999404856882,50.417523433111995,36.014617919921875
4.427796035425121,50.417523433112,35.40507125854492
4.42959266599336,50.41752343311201,34.95237350463867
4.4313892965615995,50.41752343311201,34.624244689941406
4.433185927129838,50.41752343311201,32.88105392456055
4.434982557698077,50.41752343311201,31.430675506591797
4.436779188266316,50.41752343311201,32.604576110839844
4.438575818834556,50.41752343311201,36.13386917114258
4.440372449402794,50.41752343311201,37.333927154541016
4.442169079971034,50.417523433112,36.47377395629883
4.443965710539272,50.41752343311201,37.62488555908203
4.4457623411075105,50.417523433111995,40.3076057434082
4.447558971675751,50.417523433112,40.767330169677734
4.449355602243989,50.41752343311201,40.49602508544922
4.451152232812228,50.417523433111995,40.61418914794922
4.452948863380468,50.417523433112,38.11750793457031
4.454745493948707,50.41752343311201,40.50432586669922
4.456542124516945,50.41752343311201,43.50046157836914
4.458338755085185,50.41752343311201,43.118621826171875
4.460135385653423,50.41752343311201,40.49309539794922
4.461932016221662,50.41752343311201,39.36807632446289
4.463728646789901,50.41752343311201,39.30313491821289
4.465525277358141,50.41752343311201,38.453514099121094
4.46732190792638,50.41752343311201,38.30946731567383
4.4691185384946195,50.41752343311201,38.22902297973633
4.470915169062858,50.41752343311201,36.82127380371094
4.4727117996310986,50.41752343311201,35.61927032470703
4.474508430199336,50.417523433112,35.58546829223633
4.4116263603109696,50.416378627292445,35.481788635253906
4.413422990879209,50.416378627292445,33.958492279052734
4.415219621447448,50.416378627292445,33.44236755371094
4.417016252015687,50.416378627292445,34.73210144042969
4.418812882583925,50.416378627292445,36.35148239135742
4.420609513152165,50.416378627292445,37.38942337036133
4.422406143720404,50.416378627292445,36.38642501831055
4.424202774288642,50.416378627292445,37.12661361694336
4.425999404856882,50.416378627292445,37.54513168334961
4.427796035425121,50.416378627292445,36.251983642578125
4.4295926659933595,50.416378627292445,36.117919921875
4.4313892965615995,50.416378627292445,33.28286361694336
4.433185927129838,50.416378627292445,29.718626022338867
4.434982557698078,50.416378627292445,29.919151306152344
4.436779188266316,50.416378627292445,34.43625259399414
4.438575818834556,50.416378627292445,39.71928024291992
4.440372449402795,50.416378627292445,39.205718994140625
4.442169079971033,50.416378627292445,39.97990417480469
4.443965710539272,50.416378627292445,38.55838394165039
4.4457623411075105,50.416378627292445,41.254825592041016
4.44755897167575,50.416378627292445,41.83503341674805
4.4493556022439895,50.416378627292445,41.0322265625
4.451152232812229,50.416378627292445,39.33346939086914
